name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Osun, Ekiti, Nigeria",2017-03-20,92.6,73.8,81.7,96.3,73.8,83.7,71.1,74.0,0.0,0,0.0,,0,0,23.3,8.9,225.6,1010.6,71.7,,234.6,20.4,9,,2017-03-20T06:43:40,2017-03-20T18:50:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-21,95.8,72.6,82.4,95.5,72.6,83.5,69.0,71.0,0.0,0,0.0,,0,0,25.9,11.9,218.3,1009.8,96.5,,247.6,21.4,9,,2017-03-21T06:43:09,2017-03-21T18:50:21,0.79,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2017-03-22,90.8,74.0,79.5,97.1,74.0,80.8,71.8,79.2,0.103,100,33.33,rain,0,0,29.3,13.2,213.8,1010.8,97.4,,211.5,18.4,9,,2017-03-22T06:42:37,2017-03-22T18:50:16,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-23,92.6,71.5,78.3,96.0,71.5,79.3,70.1,78.8,0.232,100,16.67,rain,0,0,28.2,11.9,216.0,1011.5,79.9,,235.7,20.4,9,,2017-03-23T06:42:06,2017-03-23T18:50:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-24,92.0,70.2,78.5,95.8,70.2,80.4,69.8,77.5,0.135,100,25.0,rain,0,0,22.6,9.6,216.3,1011.5,78.3,,255.8,22.3,10,,2017-03-24T06:41:35,2017-03-24T18:50:07,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-25,96.0,70.2,80.9,96.7,70.2,82.8,69.7,74.9,0.008,100,8.33,rain,0,0,24.6,9.6,191.9,1010.3,69.6,,250.9,21.7,10,,2017-03-25T06:41:03,2017-03-25T18:50:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-26,91.8,73.7,80.8,96.6,73.7,82.7,70.6,74.1,0.016,100,4.17,rain,0,0,23.0,8.9,208.8,1010.5,51.0,,237.0,20.4,9,,2017-03-26T06:40:32,2017-03-26T18:49:57,0.95,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-27,95.3,71.9,81.0,96.7,71.9,82.6,69.5,72.3,0.012,100,8.33,rain,0,0,21.9,8.7,203.7,1010.5,44.9,,258.8,22.4,9,,2017-03-27T06:40:00,2017-03-27T18:49:52,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-28,94.6,74.0,82.5,96.2,74.0,84.1,69.8,70.2,0.0,0,0.0,,0,0,19.5,9.2,217.4,1009.5,83.8,,261.6,22.7,9,,2017-03-28T06:39:29,2017-03-28T18:49:47,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-29,98.5,73.3,83.3,100.0,73.3,84.9,69.4,68.5,0.008,100,4.17,rain,0,0,19.7,8.3,207.2,1008.8,71.2,,272.9,23.6,10,,2017-03-29T06:38:58,2017-03-29T18:49:42,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-30,96.7,74.9,82.6,99.0,74.9,84.0,70.4,71.8,0.02,100,8.33,rain,0,0,24.8,9.4,208.4,1009.7,83.4,,266.9,23.2,10,,2017-03-30T06:38:27,2017-03-30T18:49:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-31,95.1,73.3,80.4,97.5,73.3,81.7,71.2,77.9,0.078,100,12.5,rain,0,0,29.3,11.6,210.2,1010.8,90.7,,250.7,21.5,10,,2017-03-31T06:37:56,2017-03-31T18:49:33,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-01,93.5,71.5,80.2,96.9,71.5,82.4,70.1,74.5,0.036,100,8.33,rain,0,0,20.4,9.2,211.0,1010.1,59.9,,258.4,22.4,10,,2017-04-01T06:37:25,2017-04-01T18:49:28,0.15,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-02,91.8,73.3,79.2,95.9,73.3,80.5,71.7,80.4,0.346,100,20.83,rain,0,0,20.1,8.3,212.1,1010.3,84.1,,226.5,19.5,9,,2017-04-02T06:36:54,2017-04-02T18:49:24,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-03,90.6,72.6,79.8,98.8,72.6,82.3,71.5,77.7,0.457,100,25.0,rain,0,0,17.9,7.8,220.7,1010.5,86.5,,223.3,19.3,8,,2017-04-03T06:36:23,2017-04-03T18:49:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-04,95.4,73.3,81.1,101.5,73.3,83.8,72.0,76.6,0.114,100,12.5,rain,0,0,19.9,8.9,224.6,1010.3,78.3,,242.3,20.9,9,,2017-04-04T06:35:53,2017-04-04T18:49:15,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-05,92.4,74.2,79.7,99.1,74.2,81.5,72.5,81.3,0.312,100,16.67,rain,0,0,24.2,9.6,212.8,1010.5,80.3,,257.1,22.2,9,,2017-04-05T06:35:22,2017-04-05T18:49:11,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-06,89.0,70.2,77.5,94.3,70.2,79.0,71.4,83.6,0.34,100,29.17,rain,0,0,25.7,11.2,211.9,1010.3,85.3,,225.7,19.7,8,,2017-04-06T06:34:52,2017-04-06T18:49:07,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-07,90.1,70.6,78.0,92.4,70.6,79.2,69.3,77.2,0.106,100,12.5,rain,0,0,18.1,7.2,229.8,1008.7,87.8,,239.9,20.8,10,,2017-04-07T06:34:22,2017-04-07T18:49:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-08,90.9,73.1,78.6,94.6,73.1,80.3,72.1,83.0,0.246,100,29.17,rain,0,0,24.2,10.1,224.6,1008.8,68.1,,233.3,20.0,10,,2017-04-08T06:33:53,2017-04-08T18:49:00,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-09,87.7,71.7,76.5,93.3,71.7,77.5,71.9,86.9,0.33,100,16.67,rain,0,0,22.4,9.4,218.5,1009.6,99.9,,204.7,17.9,9,,2017-04-09T06:33:24,2017-04-09T18:48:56,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-10,91.3,71.7,78.7,96.2,71.7,80.5,70.7,78.8,0.071,100,4.17,rain,0,0,24.4,10.3,202.3,1009.2,87.8,,244.1,21.2,9,,2017-04-10T06:32:55,2017-04-10T18:48:53,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-11,89.7,72.6,78.3,97.3,72.6,80.1,72.6,84.7,0.48,100,12.5,rain,0,0,23.3,10.1,207.7,1009.0,82.6,,248.9,21.3,9,,2017-04-11T06:32:26,2017-04-11T18:48:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-12,90.1,73.1,79.3,99.5,73.1,81.7,73.0,82.7,0.134,100,16.67,rain,0,0,26.8,11.2,211.1,1008.9,90.1,6.2,226.4,19.5,8,,2017-04-12T06:31:58,2017-04-12T18:48:47,0.54,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-13,88.6,72.2,77.6,97.4,72.2,78.7,72.5,85.0,0.181,100,20.83,rain,0,0,23.9,10.7,210.3,1009.7,100.0,,162.9,14.0,6,,2017-04-13T06:31:30,2017-04-13T18:48:45,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-14,90.9,71.7,78.9,96.0,71.7,81.3,72.0,81.5,0.268,100,45.83,rain,0,0,22.8,10.3,204.6,1010.4,97.9,7.5,196.9,17.0,8,,2017-04-14T06:31:02,2017-04-14T18:48:43,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-15,86.3,71.7,76.5,91.3,71.7,77.2,72.6,88.4,0.662,100,41.67,rain,0,0,20.4,8.1,169.6,1011.3,90.7,7.5,150.7,13.0,7,,2017-04-15T06:30:35,2017-04-15T18:48:41,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-16,89.0,71.0,78.3,94.3,71.0,80.2,70.2,78.5,0.012,100,8.33,rain,0,0,14.1,8.1,136.7,1010.9,90.2,,108.2,9.3,4,,2017-04-16T06:30:09,2017-04-16T18:48:39,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-17,96.2,73.5,82.0,98.8,73.5,84.1,71.5,74.9,0.0,0,0.0,,0,0,20.8,9.4,191.6,1010.4,62.9,,262.3,22.7,10,,2017-04-17T06:29:42,2017-04-17T18:48:38,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-04-18,92.7,75.3,81.9,96.8,75.3,84.6,72.4,75.9,0.004,100,4.17,rain,0,0,19.9,10.3,201.0,1009.6,80.5,7.5,240.8,20.7,9,,2017-04-18T06:29:16,2017-04-18T18:48:37,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-19,92.6,75.1,80.9,100.2,75.1,83.5,73.6,80.5,0.406,100,16.67,rain,0,0,21.0,9.2,204.9,1008.6,65.1,6.2,248.1,21.4,9,,2017-04-19T06:28:51,2017-04-19T18:48:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-20,85.4,73.3,76.9,90.0,73.3,77.5,72.4,86.7,0.449,100,20.83,rain,0,0,20.8,8.3,203.5,1009.5,87.4,,198.0,17.0,8,,2017-04-20T06:28:26,2017-04-20T18:48:36,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-21,90.6,71.5,78.7,100.2,71.5,81.3,72.4,82.5,0.358,100,20.83,rain,0,0,22.4,10.3,206.1,1010.1,80.4,7.5,226.8,19.6,9,,2017-04-21T06:28:02,2017-04-21T18:48:36,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-22,88.6,73.3,78.9,94.0,73.3,80.1,71.6,80.2,0.075,100,8.33,rain,0,0,22.6,8.7,219.7,1011.0,90.3,,253.1,21.8,10,,2017-04-22T06:27:38,2017-04-22T18:48:37,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-23,82.8,72.6,77.0,87.2,72.6,78.1,71.6,84.3,0.0,0,0.0,,0,0,22.6,10.7,218.9,1011.7,74.1,,150.6,13.0,5,,2017-04-23T06:27:15,2017-04-23T18:48:37,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-04-24,84.5,71.7,77.9,88.8,71.7,79.7,70.6,79.4,0.008,100,4.17,rain,0,0,18.8,8.9,213.8,1011.5,79.5,,195.7,16.7,7,,2017-04-24T06:26:52,2017-04-24T18:48:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-25,88.4,72.1,78.3,97.2,72.1,80.1,73.5,86.3,0.338,100,29.17,rain,0,0,23.9,10.7,208.8,1010.9,90.9,7.5,207.3,18.0,8,,2017-04-25T06:26:30,2017-04-25T18:48:40,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-26,89.5,71.9,79.8,95.4,71.9,82.4,71.6,78.1,0.071,100,8.33,rain,0,0,22.8,9.2,204.1,1011.0,51.4,,266.3,22.9,9,,2017-04-26T06:26:08,2017-04-26T18:48:42,0.0,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-27,88.1,71.7,77.7,94.5,71.7,79.4,71.4,82.6,0.303,100,12.5,rain,0,0,21.9,9.4,215.4,1011.9,64.0,,239.1,20.8,8,,2017-04-27T06:25:47,2017-04-27T18:48:44,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-28,87.5,71.1,77.7,95.1,71.1,79.6,71.8,83.4,0.048,100,20.83,rain,0,0,20.8,10.5,211.9,1012.3,92.3,,204.8,17.5,8,,2017-04-28T06:25:27,2017-04-28T18:48:47,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Osun, Ekiti, Nigeria",2017-04-29,89.7,71.1,79.9,98.1,71.1,83.0,72.2,79.5,0.004,100,4.17,rain,0,0,20.1,10.3,208.8,1011.2,88.8,6.2,229.7,19.8,8,,2017-04-29T06:25:07,2017-04-29T18:48:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-04-30,91.7,73.1,80.4,99.5,73.1,82.8,72.9,80.0,0.138,100,16.67,rain,0,0,22.4,9.2,215.6,1011.5,62.1,,257.7,22.1,10,,2017-04-30T06:24:48,2017-04-30T18:48:54,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-01,82.8,73.3,76.4,86.7,73.3,77.2,71.6,85.8,0.143,100,25.0,rain,0,0,23.3,10.3,207.7,1011.2,96.5,,207.6,17.9,9,,2017-05-01T06:24:29,2017-05-01T18:48:58,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-02,88.4,72.2,78.6,96.1,72.2,80.9,71.6,80.5,0.016,100,4.17,rain,0,0,23.0,10.3,214.4,1010.0,94.8,6.2,220.9,19.1,8,,2017-05-02T06:24:11,2017-05-02T18:49:02,0.21,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-03,88.6,71.1,77.5,95.4,71.1,78.9,71.5,83.8,0.303,100,12.5,rain,0,0,21.9,8.3,208.3,1010.3,89.1,,230.7,20.0,9,,2017-05-03T06:23:54,2017-05-03T18:49:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-04,92.4,71.9,78.6,99.1,71.9,80.9,71.4,80.3,0.225,100,25.0,rain,0,0,23.5,18.3,205.6,1010.4,93.0,6.2,228.3,19.8,8,,2017-05-04T06:23:38,2017-05-04T18:49:12,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-05,87.9,69.5,78.2,94.1,69.5,80.8,71.0,80.1,0.031,100,4.17,rain,0,0,22.4,9.2,214.6,1011.2,91.0,6.2,237.4,20.5,9,,2017-05-05T06:23:22,2017-05-05T18:49:18,0.31,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-06,89.7,72.8,79.7,97.5,72.8,82.6,72.6,80.2,0.063,100,8.33,rain,0,0,22.4,9.4,206.0,1011.8,72.4,,249.1,21.8,9,,2017-05-06T06:23:07,2017-05-06T18:49:24,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-07,82.1,69.3,75.1,86.8,69.3,75.3,71.1,88.1,0.004,100,4.17,rain,0,0,16.1,6.0,191.7,1010.9,96.8,,134.4,11.6,5,,2017-05-07T06:22:52,2017-05-07T18:49:30,0.38,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-08,85.9,72.6,78.1,92.9,72.6,80.1,73.3,86.2,0.299,100,33.33,rain,0,0,19.7,8.7,211.4,1010.3,92.6,,186.1,16.1,6,,2017-05-08T06:22:38,2017-05-08T18:49:37,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-09,86.3,71.1,76.6,91.5,71.1,77.9,71.9,86.6,0.851,100,29.17,rain,0,0,18.6,9.2,199.0,1010.1,96.7,7.5,203.8,17.5,7,,2017-05-09T06:22:25,2017-05-09T18:49:45,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-10,89.0,71.5,79.5,93.3,71.5,81.8,70.5,75.9,0.004,100,4.17,rain,0,0,17.4,10.3,203.4,1010.3,67.7,7.5,251.6,21.7,9,,2017-05-10T06:22:13,2017-05-10T18:49:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-11,85.7,70.6,75.8,89.6,70.6,76.4,71.3,86.8,0.402,100,20.83,rain,0,0,17.0,6.3,209.9,1012.1,84.6,,203.2,17.4,8,,2017-05-11T06:22:02,2017-05-11T18:50:01,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-12,89.5,71.0,77.8,99.1,71.0,80.2,71.9,83.9,0.548,100,37.5,rain,0,0,19.0,5.8,217.6,1012.6,97.3,,209.8,18.1,8,,2017-05-12T06:21:51,2017-05-12T18:50:09,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-13,85.9,69.2,76.9,94.1,69.2,79.8,72.1,85.8,0.331,100,29.17,rain,0,0,19.5,8.1,214.7,1011.5,87.6,6.2,178.1,15.4,8,,2017-05-13T06:21:41,2017-05-13T18:50:18,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-14,90.2,72.2,79.4,101.0,72.2,82.5,73.3,83.4,0.008,100,8.33,rain,0,0,22.6,9.6,213.1,1011.1,63.3,6.2,230.4,19.9,9,,2017-05-14T06:21:31,2017-05-14T18:50:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-15,85.9,73.1,77.6,94.3,73.1,79.1,72.7,86.0,0.296,100,29.17,rain,0,0,24.4,10.3,214.0,1012.5,98.8,,175.7,15.2,6,,2017-05-15T06:21:23,2017-05-15T18:50:37,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-16,82.7,73.1,76.7,90.7,73.1,77.9,73.0,88.6,0.358,100,37.5,rain,0,0,17.7,8.3,211.1,1013.4,99.0,7.5,146.3,12.6,5,,2017-05-16T06:21:15,2017-05-16T18:50:47,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-17,88.2,71.7,78.5,94.5,71.7,81.2,71.5,80.8,0.146,100,16.67,rain,0,0,15.2,6.9,218.9,1012.2,78.5,,254.4,22.1,9,,2017-05-17T06:21:08,2017-05-17T18:50:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-18,89.5,72.2,78.2,95.3,72.2,79.7,72.5,84.6,0.201,100,29.17,rain,0,0,17.0,10.3,211.3,1011.2,63.6,6.3,235.3,20.5,9,,2017-05-18T06:21:01,2017-05-18T18:51:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-19,86.6,72.4,77.5,94.6,72.4,79.5,73.0,87.0,1.161,100,37.5,rain,0,0,17.4,9.2,222.3,1012.1,80.4,6.2,229.5,19.6,9,,2017-05-19T06:20:56,2017-05-19T18:51:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-20,83.2,71.9,76.0,87.9,71.9,76.5,71.9,87.9,0.819,100,33.33,rain,0,0,21.7,6.7,201.8,1013.0,97.2,,204.9,17.3,7,,2017-05-20T06:20:51,2017-05-20T18:51:32,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-21,90.1,70.8,78.3,96.6,70.8,80.4,71.7,82.5,0.119,100,20.83,rain,0,0,20.6,11.4,206.5,1011.7,71.2,6.2,270.0,23.3,9,,2017-05-21T06:20:46,2017-05-21T18:51:44,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-22,91.3,71.5,79.2,103.1,71.5,83.5,73.8,85.0,0.15,100,16.67,rain,0,0,19.7,9.2,214.9,1010.3,79.1,6.9,191.9,16.5,6,,2017-05-22T06:20:43,2017-05-22T18:51:56,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-23,90.9,73.3,79.5,101.0,73.3,81.8,73.1,82.1,0.252,100,16.67,rain,0,0,20.4,8.3,213.8,1010.8,80.5,,237.0,20.4,9,,2017-05-23T06:20:40,2017-05-23T18:52:08,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-24,89.3,72.6,79.6,98.5,72.6,82.6,72.9,81.4,0.032,100,12.5,rain,0,0,22.8,11.0,220.0,1010.9,88.1,6.6,230.0,20.0,8,,2017-05-24T06:20:38,2017-05-24T18:52:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-25,78.7,72.9,75.4,78.7,72.9,75.4,71.9,89.0,0.554,100,75.0,rain,0,0,17.4,8.1,214.9,1013.3,97.4,6.2,116.1,9.9,4,,2017-05-25T06:20:37,2017-05-25T18:52:34,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-26,90.4,71.3,78.3,96.5,71.3,79.9,70.8,80.5,0.25,100,45.83,rain,0,0,14.5,8.1,222.0,1013.8,78.1,5.0,261.1,22.6,9,,2017-05-26T06:20:36,2017-05-26T18:52:48,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-27,87.9,70.2,77.1,94.5,70.2,79.1,72.8,88.0,0.419,100,37.5,rain,0,0,15.2,7.6,211.4,1014.3,86.1,,223.6,19.2,9,,2017-05-27T06:20:36,2017-05-27T18:53:01,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-28,86.6,72.8,78.6,93.7,72.8,80.9,73.5,85.5,0.26,100,25.0,rain,0,0,19.9,8.1,204.3,1014.0,62.3,7.5,212.3,18.2,8,,2017-05-28T06:20:37,2017-05-28T18:53:15,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-29,89.1,71.5,78.6,100.4,71.5,80.9,73.7,86.0,0.209,100,29.17,rain,0,0,23.7,16.1,217.9,1013.0,72.4,6.2,196.7,16.8,8,,2017-05-29T06:20:39,2017-05-29T18:53:29,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-05-30,88.1,70.6,77.5,92.6,70.6,79.1,70.9,82.1,0.02,100,8.33,rain,0,0,23.9,10.3,208.2,1013.1,75.9,,244.1,21.0,9,,2017-05-30T06:20:41,2017-05-30T18:53:44,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-05-31,80.5,71.0,76.2,83.8,71.0,76.7,71.2,85.3,0.276,100,20.83,rain,0,0,21.3,8.5,221.6,1015.0,92.4,,190.7,16.4,7,,2017-05-31T06:20:44,2017-05-31T18:53:58,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Osun, Ekiti, Nigeria",2017-06-01,88.8,69.5,76.6,95.2,69.5,78.3,71.1,84.9,0.654,100,29.17,rain,0,0,13.6,8.1,225.9,1013.9,75.9,5.0,227.6,19.6,9,,2017-06-01T06:20:47,2017-06-01T18:54:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-06-02,85.7,73.1,77.0,92.2,73.1,78.3,72.8,87.9,0.655,100,33.33,rain,0,0,21.7,9.2,208.4,1013.7,94.8,5.0,156.9,13.7,7,,2017-06-02T06:20:51,2017-06-02T18:54:27,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-06-03,85.9,71.7,77.6,91.5,71.7,79.0,72.1,84.9,0.044,100,29.17,rain,0,0,18.6,8.1,203.7,1013.0,87.3,,195.4,16.7,7,,2017-06-03T06:20:56,2017-06-03T18:54:42,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-06-04,81.8,71.1,75.0,85.3,71.1,75.3,70.3,86.4,0.012,100,8.33,rain,0,0,20.4,8.1,218.0,1013.4,99.2,,191.2,16.4,7,,2017-06-04T06:21:02,2017-06-04T18:54:57,0.33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-06-05,85.2,70.1,75.3,92.6,70.1,76.5,72.0,90.3,0.938,100,54.17,rain,0,0,16.1,8.1,202.7,1012.7,96.1,7.5,144.1,12.3,6,,2017-06-05T06:21:08,2017-06-05T18:55:12,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65215099999,remote"
